student_id,riasec_r_item_1,riasec_r_item_2,riasec_r_item_3,riasec_r_item_4,riasec_r_item_5,riasec_r_item_6,riasec_r_item_7,riasec_r_item_8,riasec_r_item_9,riasec_r_item_10,riasec_r_item_11,riasec_r_item_12,riasec_i_item_1,riasec_i_item_2,riasec_i_item_3,riasec_i_item_4,riasec_i_item_5,riasec_i_item_6,riasec_i_item_7,riasec_i_item_8,riasec_i_item_9,riasec_i_item_10,riasec_i_item_11,riasec_i_item_12,riasec_a_item_1,riasec_a_item_2,riasec_a_item_3,riasec_a_item_4,riasec_a_item_5,riasec_a_item_6,riasec_a_item_7,riasec_a_item_8,riasec_a_item_9,riasec_a_item_10,riasec_a_item_11,riasec_a_item_12,riasec_s_item_1,riasec_s_item_2,riasec_s_item_3,riasec_s_item_4,riasec_s_item_5,riasec_s_item_6,riasec_s_item_7,riasec_s_item_8,riasec_s_item_9,riasec_s_item_10,riasec_s_item_11,riasec_s_item_12,riasec_e_item_1,riasec_e_item_2,riasec_e_item_3,riasec_e_item_4,riasec_e_item_5,riasec_e_item_6,riasec_e_item_7,riasec_e_item_8,riasec_e_item_9,riasec_e_item_10,riasec_e_item_11,riasec_e_item_12,riasec_c_item_1,riasec_c_item_2,riasec_c_item_3,riasec_c_item_4,riasec_c_item_5,riasec_c_item_6,riasec_c_item_7,riasec_c_item_8,riasec_c_item_9,riasec_c_item_10,riasec_c_item_11,riasec_c_item_12,academic_bahasa_indonesia,academic_bahasa_inggris,academic_matematika,academic_informatika,academic_ipa,academic_ips,academic_ppkn,academic_pjok,academic_seni,program_id,program_name,academic_logika,academic_bahasa,academic_sains,academic_sosial,academic_praktik,riasec_r_raw,riasec_i_raw,riasec_a_raw,riasec_s_raw,riasec_e_raw,riasec_c_raw,riasec_primary_type,riasec_primary_score,riasec_secondary_type,riasec_secondary_score,riasec_third_type,riasec_third_score,academic_overall,academic_performance_level,riasec_r_raw_scaled,riasec_i_raw_scaled,riasec_a_raw_scaled,riasec_s_raw_scaled,riasec_e_raw_scaled,riasec_c_raw_scaled,faculty_name
STU_04268,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,72.0,84.3,83.0,90.0,71.0,89.7,89.8,77.0,89.7,20.0,Pendidikan Agama Islam,86.5,78.15,71.0,89.75,83.35,33.0,40.0,31.0,51.0,41.0,43.0,S,51.0,C,43.0,E,41.0,82.94444444444444,High,43.75,58.333333333333336,39.58333333333333,81.25,60.416666666666664,64.58333333333334,Fakultas Agama Islam
STU_03514,1.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,71.0,77.9,93.0,78.2,77.2,83.8,79.1,74.3,70.8,63.0,Teknik Listrik,85.6,74.45,77.2,81.44999999999999,72.55,42.0,49.0,21.0,24.0,35.0,35.0,I,49.0,R,42.0,C,35.0,78.36666666666666,High,62.5,77.08333333333334,18.75,25.0,47.91666666666667,47.91666666666667,Fakultas Teknik
STU_01606,2.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,77.2,83.2,91.0,70.0,75.5,86.7,86.8,70.0,81.1,10.0,Ilmu Administrasi Negara,80.5,80.2,75.5,86.75,75.55,27.0,38.0,33.0,43.0,45.0,47.0,C,47.0,E,45.0,S,43.0,80.16666666666667,High,31.25,54.166666666666664,43.75,64.58333333333334,68.75,72.91666666666666,Fakultas Ilmu Sosial
STU_02610,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,89.7,88.0,86.0,78.1,74.3,74.5,75.5,70.2,77.6,10.0,Ilmu Administrasi Negara,82.05,88.85,74.3,75.0,73.9,28.0,35.0,27.0,39.0,43.0,45.0,C,45.0,E,43.0,S,39.0,79.32222222222222,High,33.33333333333333,47.91666666666667,31.25,56.25,64.58333333333334,68.75,Fakultas Ilmu Sosial
STU_03925,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,75.2,70.0,94.5,83.9,85.3,77.5,83.5,73.7,70.0,58.0,Statistika,89.2,72.6,85.3,80.5,71.85,24.0,49.0,27.0,28.0,34.0,36.0,I,49.0,C,36.0,E,34.0,79.2888888888889,High,25.0,77.08333333333334,31.25,33.33333333333333,45.83333333333333,50.0,Fakultas Matematika Dan IPA
STU_03712,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,78.8,85.2,96.7,88.6,97.7,70.0,72.1,76.4,97.3,46.0,Pendidikan Teknik Elektronika,92.65,82.0,97.7,71.05,86.85,44.0,52.0,23.0,24.0,35.0,34.0,I,52.0,R,44.0,E,35.0,84.75555555555555,High,66.66666666666666,83.33333333333334,22.916666666666664,25.0,47.91666666666667,45.83333333333333,Fakultas Teknik
STU_01018,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,74.6,85.2,80.5,79.3,72.0,83.1,87.5,73.2,70.0,12.0,Ilmu Komunikasi,79.9,79.9,72.0,85.3,71.6,25.0,32.0,38.0,45.0,47.0,36.0,E,47.0,S,45.0,A,38.0,78.3777777777778,High,27.083333333333332,41.66666666666667,54.166666666666664,68.75,72.91666666666666,50.0,Fakultas Ilmu Sosial
STU_02419,4.0,3.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,78.6,72.5,80.2,80.2,71.9,76.7,73.4,75.2,79.6,28.0,Pendidikan Geografi,80.2,75.55,71.9,75.05000000000001,77.4,41.0,43.0,35.0,35.0,29.0,36.0,I,43.0,R,41.0,C,36.0,76.47777777777779,High,60.416666666666664,64.58333333333334,47.91666666666667,47.91666666666667,35.41666666666667,50.0,Fakultas Ilmu Sosial
STU_04572,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,70.0,71.2,78.9,80.0,70.0,70.0,82.5,77.0,76.1,40.0,Pendidikan Seni Drama Tari Dan Musik,79.45,70.6,70.0,76.25,76.55,26.0,29.0,48.0,42.0,47.0,33.0,A,48.0,E,47.0,S,42.0,75.07777777777778,High,29.166666666666668,35.41666666666667,75.0,62.5,72.91666666666666,43.75,Fakultas Bahasa Dan Seni
STU_04834,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,83.2,78.0,94.7,88.7,84.5,70.0,70.0,70.0,72.6,36.0,Pendidikan Matematika,91.7,80.6,84.5,70.0,71.3,29.0,46.0,22.0,27.0,30.0,42.0,I,46.0,C,42.0,E,30.0,79.07777777777777,High,35.41666666666667,70.83333333333334,20.833333333333336,31.25,37.5,62.5,Fakultas Matematika Dan IPA
STU_04963,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,82.6,83.85,80.7,70.0,81.0,80.1,79.0,79.1,76.5,26.0,Pendidikan Ekonomi,75.35,83.225,81.0,79.55,77.8,34.0,43.0,32.0,41.0,39.0,46.0,C,46.0,I,43.0,S,41.0,79.20555555555556,High,45.83333333333333,64.58333333333334,41.66666666666667,60.416666666666664,56.25,70.83333333333334,Fakultas Ekonomi Dan Bisnis
STU_04583,1.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,76.5,80.4,76.5,84.4,77.2,94.0,89.9,70.0,77.0,15.0,Manajemen,80.45,78.45,77.2,91.95,73.5,27.0,40.0,25.0,40.0,47.0,45.0,E,47.0,C,45.0,S,40.0,80.65555555555555,High,31.25,58.333333333333336,27.083333333333332,58.333333333333336,72.91666666666666,68.75,Fakultas Ekonomi Dan Bisnis
STU_00664,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,81.8,79.2,83.3,89.7,93.3,70.0,70.0,79.1,70.1,45.0,Pendidikan Teknik Elektro,86.5,80.5,93.3,70.0,74.6,42.0,52.0,22.0,25.0,28.0,41.0,I,52.0,R,42.0,C,41.0,79.61111111111111,High,62.5,83.33333333333334,20.833333333333336,27.083333333333332,33.33333333333333,60.416666666666664,Fakultas Teknik
STU_04942,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,1.0,3.0,5.0,3.0,5.0,4.0,4.0,73.8,70.0,75.8,79.0,73.2,74.9,70.0,73.0,70.3,28.0,Pendidikan Geografi,77.4,71.9,73.2,72.45,71.65,38.0,38.0,33.0,41.0,30.0,40.0,S,41.0,C,40.0,I,38.0,73.33333333333333,Medium,54.166666666666664,54.166666666666664,43.75,60.416666666666664,37.5,58.333333333333336,Fakultas Ilmu Sosial
STU_03792,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,70.0,75.5,90.0,71.8,74.5,86.0,84.94999999999999,71.2,79.9,10.0,Ilmu Administrasi Negara,80.9,72.75,74.5,85.475,75.55000000000001,26.0,35.0,26.0,38.0,45.0,49.0,C,49.0,E,45.0,S,38.0,78.20555555555556,High,29.166666666666668,47.91666666666667,29.166666666666668,54.166666666666664,68.75,77.08333333333334,Fakultas Ilmu Sosial
STU_01548,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,82.5,99.0,70.1,75.6,75.3,74.9,86.9,75.9,80.7,6.0,Bahasa Dan Sastra Inggris,72.85,90.75,75.3,80.9,78.30000000000001,25.0,34.0,39.0,43.0,40.0,35.0,S,43.0,E,40.0,A,39.0,80.1,High,27.083333333333332,45.83333333333333,56.25,64.58333333333334,58.333333333333336,47.91666666666667,Fakultas Bahasa Dan Seni
STU_04390,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,78.4,73.8,95.9,85.1,85.7,75.3,81.0,75.7,71.2,70.0,Teknologi Rekayasa Sistem Elektronika,90.5,76.1,85.7,78.15,73.45,39.0,50.0,22.0,24.0,29.0,38.0,I,50.0,R,39.0,C,38.0,80.23333333333335,High,56.25,79.16666666666666,20.833333333333336,25.0,35.41666666666667,54.166666666666664,Fakultas Teknik
STU_02763,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,71.9,73.5,95.2,89.4,79.1,72.0,79.1,73.3,70.0,54.0,Perpustakaan Dan Ilmu Informasi,92.30000000000001,72.7,79.1,75.55,71.65,30.0,37.0,30.0,35.0,37.0,46.0,C,46.0,I,37.0,E,37.0,78.16666666666667,High,37.5,52.083333333333336,37.5,47.91666666666667,52.083333333333336,70.83333333333334,Fakultas Ilmu Pendidikan
STU_01013,4.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,2.0,77.4,76.2,91.2,88.0,96.5,75.5,73.4,78.4,73.0,25.0,Pendidikan Biologi,89.6,76.80000000000001,96.5,74.45,75.7,30.0,44.0,27.0,37.0,29.0,41.0,I,44.0,C,41.0,S,37.0,81.06666666666666,High,37.5,66.66666666666666,31.25,52.083333333333336,35.41666666666667,60.416666666666664,Fakultas Matematika Dan IPA
STU_00556,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,73.7,80.2,97.1,82.9,88.5,70.0,70.0,77.4,73.6,64.0,Teknik Mesin,90.0,76.95,88.5,70.0,75.5,46.0,41.0,16.0,18.0,32.0,35.0,R,46.0,I,41.0,C,35.0,79.26666666666667,High,70.83333333333334,60.416666666666664,8.333333333333332,12.5,41.66666666666667,47.91666666666667,Fakultas Teknik
STU_02539,4.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,80.1,79.0,81.6,83.6,81.5,83.6,77.4,72.2,77.7,64.0,Teknik Mesin,82.6,79.55,81.5,80.5,74.95,47.0,44.0,19.0,28.0,32.0,40.0,R,47.0,I,44.0,C,40.0,79.63333333333334,High,72.91666666666666,66.66666666666666,14.583333333333334,33.33333333333333,41.66666666666667,58.333333333333336,Fakultas Teknik
STU_01203,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,75.9,87.0,74.6,73.2,83.2,93.9,88.5,72.0,70.0,33.0,Pendidikan Keagamaan Islam,73.9,81.45,83.2,91.2,71.0,26.0,34.0,33.0,46.0,43.0,42.0,S,46.0,E,43.0,C,42.0,79.8111111111111,High,29.166666666666668,45.83333333333333,43.75,70.83333333333334,64.58333333333334,62.5,Fakultas Agama Islam
STU_02140,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,70.5,92.8,73.2,74.0,83.8,84.8,84.2,79.2,74.1,30.0,Pendidikan Guru Sekolah Dasar,73.6,81.65,83.8,84.5,76.65,26.0,32.0,40.0,47.0,41.0,41.0,S,47.0,E,41.0,C,41.0,79.62222222222223,High,29.166666666666668,41.66666666666667,58.333333333333336,72.91666666666666,60.416666666666664,60.416666666666664,Fakultas Ilmu Pendidikan
STU_02814,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,3.0,4.0,4.0,72.3,92.1,78.9,76.0,80.4,76.7,91.6,71.7,72.7,39.0,Pendidikan Sejarah,77.45,82.19999999999999,80.4,84.15,72.2,26.0,34.0,30.0,41.0,37.0,43.0,C,43.0,S,41.0,E,37.0,79.15555555555555,High,29.166666666666668,45.83333333333333,37.5,60.416666666666664,52.083333333333336,64.58333333333334,Fakultas Ilmu Sosial
STU_02255,3.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,73.5,71.8,88.9,83.7,77.0,81.4,76.9,79.8,70.0,63.0,Teknik Listrik,86.30000000000001,72.65,77.0,79.15,74.9,36.0,49.0,25.0,23.0,35.0,39.0,I,49.0,C,39.0,R,36.0,78.11111111111111,High,50.0,77.08333333333334,27.083333333333332,22.916666666666664,47.91666666666667,56.25,Fakultas Teknik
STU_01506,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,72.9,72.7,74.2,79.9,72.8,81.9,89.2,78.5,72.1,32.0,Pendidikan Ilmu Pengetahuan Sosial,77.05000000000001,72.80000000000001,72.8,85.55000000000001,75.3,26.0,41.0,35.0,43.0,37.0,40.0,S,43.0,I,41.0,C,40.0,77.13333333333335,High,29.166666666666668,60.416666666666664,47.91666666666667,64.58333333333334,52.083333333333336,58.333333333333336,Fakultas Ilmu Sosial
STU_01920,2.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,70.0,90.8,78.5,83.4,70.0,85.3,83.2,72.8,74.9,21.0,Pendidikan Bahasa Dan Sastra Indonesia,80.95,80.4,70.0,84.25,73.85,23.0,32.0,31.0,47.0,35.0,41.0,S,47.0,C,41.0,E,35.0,78.76666666666667,High,22.916666666666664,41.66666666666667,39.58333333333333,72.91666666666666,47.91666666666667,60.416666666666664,Fakultas Bahasa Dan Seni
